CSD,BOROUGH,SCHOOL CODE,SCHOOL NAME,GRADE ,PROGRAM TYPE,CORE SUBJECT (MS CORE and 9-12 ONLY),CORE COURSE (MS CORE and 9-12 ONLY),SERVICE CATEGORY(K-9* ONLY),NUMBER OF STUDENTS / SEATS FILLED,NUMBER OF SECTIONS,AVERAGE CLASS SIZE,SIZE OF SMALLEST CLASS,SIZE OF LARGEST CLASS,DATA SOURCE,SCHOOLWIDE PUPIL-TEACHER RATIO
31,R,R080,The Michael J. Petrides School,12-Sep,GEN ED,ENGLISH,Other English,-,28,1,28,28,28,STARS,
31,R,R080,The Michael J. Petrides School,12-Sep,GEN ED,MATH,Integrated Algebra,-,63,3,21,15,27,STARS,
31,R,R080,The Michael J. Petrides School,12-Sep,GEN ED,MATH,Geometry,-,161,5,32.2,26,39,STARS,
31,R,R080,The Michael J. Petrides School,12-Sep,GEN ED,MATH,Trigonometry,-,116,4,29,24,34,STARS,
31,R,R080,The Michael J. Petrides School,12-Sep,GEN ED,MATH,Other Math,-,78,3,26,16,33,STARS,
31,R,R080,The Michael J. Petrides School,12-Sep,GEN ED,SCIENCE,Earth Science,-,75,2,37.5,37,38,STARS,
31,R,R080,The Michael J. Petrides School,12-Sep,GEN ED,SCIENCE,Living Environment,-,53,2,26.5,21,32,STARS,
31,R,R080,The Michael J. Petrides School,12-Sep,GEN ED,SCIENCE,Chemistry,-,134,4,33.5,31,37,STARS,
31,R,R080,The Michael J. Petrides School,12-Sep,GEN ED,SCIENCE,Physics,-,103,3,34.3,32,36,STARS,
31,R,R080,The Michael J. Petrides School,12-Sep,GEN ED,SCIENCE,Other Science,-,101,4,25.3,14,34,STARS,
31,R,R080,The Michael J. Petrides School,12-Sep,GEN ED,SOCIAL STUDIES,Global History & Geography,-,204,7,29.1,19,36,STARS,
31,R,R080,The Michael J. Petrides School,12-Sep,GEN ED,SOCIAL STUDIES,US History & Government,-,33,1,33,33,33,STARS,
31,R,R080,The Michael J. Petrides School,12-Sep,GEN ED,SOCIAL STUDIES,Participation in Government,-,99,3,33,27,37,STARS,
31,R,R080,The Michael J. Petrides School,12-Sep,GEN ED,SOCIAL STUDIES,Other Social Studies,-,141,4,35.3,29,39,STARS,
31,R,R080,The Michael J. Petrides School,12-Sep,CTT,ENGLISH,English 9,-,18,1,18,18,18,STARS,
31,R,R080,The Michael J. Petrides School,12-Sep,CTT,ENGLISH,English 10,-,34,1,34,34,34,STARS,
31,R,R080,The Michael J. Petrides School,12-Sep,CTT,SCIENCE,Living Environment,-,16,1,16,16,16,STARS,
31,R,R080,The Michael J. Petrides School,12-Sep,CTT,SOCIAL STUDIES,Global History & Geography,-,56,2,28,17,39,STARS,
31,R,R080,The Michael J. Petrides School,12-Sep,SPEC ED,ENGLISH,Other English,-,10,1,10,10,10,STARS,
31,R,R080,The Michael J. Petrides School,12-Sep,SPEC ED,MATH,Other Math,-,10,1,10,10,10,STARS,
31,R,R080,The Michael J. Petrides School,,,,,,,,,,,,19
31,R,R440,New Dorp High School,12-Sep,GEN ED,ENGLISH,English 9,-,520,18,28.9,18,34,STARS,
31,R,R440,New Dorp High School,12-Sep,GEN ED,ENGLISH,English 10,-,502,16,31.4,25,34,STARS,
31,R,R440,New Dorp High School,12-Sep,GEN ED,ENGLISH,English 11,-,346,13,26.6,13,34,STARS,
31,R,R440,New Dorp High School,12-Sep,GEN ED,ENGLISH,English 12,-,647,29,22.3,10,34,STARS,
31,R,R440,New Dorp High School,12-Sep,GEN ED,ENGLISH,Other English,-,2443,86,28.4,12,38,STARS,
31,R,R440,New Dorp High School,12-Sep,GEN ED,MATH,Integrated Algebra,-,681,25,27.2,12,34,STARS,
31,R,R440,New Dorp High School,12-Sep,GEN ED,MATH,Geometry,-,1300,44,29.5,12,35,STARS,
31,R,R440,New Dorp High School,12-Sep,GEN ED,MATH,Math A,-,20,1,20,20,20,STARS,
31,R,R440,New Dorp High School,12-Sep,GEN ED,MATH,Other Math,-,516,18,28.7,13,36,STARS,
31,R,R440,New Dorp High School,12-Sep,GEN ED,SCIENCE,Earth Science,-,474,15,31.6,23,34,STARS,
31,R,R440,New Dorp High School,12-Sep,GEN ED,SCIENCE,Living Environment,-,680,24,28.3,18,36,STARS,
31,R,R440,New Dorp High School,12-Sep,GEN ED,SCIENCE,Chemistry,-,412,13,31.7,29,34,STARS,
31,R,R440,New Dorp High School,12-Sep,GEN ED,SCIENCE,Physics,-,121,4,30.3,25,35,STARS,
31,R,R440,New Dorp High School,12-Sep,GEN ED,SCIENCE,Other Science,-,1723,61,28.2,11,36,STARS,
31,R,R440,New Dorp High School,12-Sep,GEN ED,SOCIAL STUDIES,Global History & Geography,-,2210,78,28.3,10,39,STARS,
31,R,R440,New Dorp High School,12-Sep,GEN ED,SOCIAL STUDIES,US History & Government,-,1044,34,30.7,18,35,STARS,
31,R,R440,New Dorp High School,12-Sep,GEN ED,SOCIAL STUDIES,Participation in Government,-,869,28,31,24,35,STARS,
31,R,R440,New Dorp High School,12-Sep,GEN ED,SOCIAL STUDIES,Other Social Studies,-,367,15,24.5,13,39,STARS,
31,R,R440,New Dorp High School,12-Sep,CTT,ENGLISH,English 9,-,63,2,31.5,31,32,STARS,
31,R,R440,New Dorp High School,12-Sep,CTT,ENGLISH,English 10,-,100,3,33.3,32,34,STARS,
31,R,R440,New Dorp High School,12-Sep,CTT,ENGLISH,Other English,-,372,13,28.6,22,34,STARS,
31,R,R440,New Dorp High School,12-Sep,CTT,MATH,Integrated Algebra,-,26,1,26,26,26,STARS,
31,R,R440,New Dorp High School,12-Sep,CTT,MATH,Geometry,-,64,2,32,32,32,STARS,
31,R,R440,New Dorp High School,12-Sep,CTT,SCIENCE,Earth Science,-,90,3,30,21,35,STARS,
31,R,R440,New Dorp High School,12-Sep,CTT,SCIENCE,Living Environment,-,108,3,36,32,44,STARS,
31,R,R440,New Dorp High School,12-Sep,CTT,SCIENCE,Chemistry,-,33,1,33,33,33,STARS,
31,R,R440,New Dorp High School,12-Sep,CTT,SCIENCE,Other Science,-,241,8,30.1,24,34,STARS,
31,R,R440,New Dorp High School,12-Sep,CTT,SOCIAL STUDIES,Global History & Geography,-,200,6,33.3,28,39,STARS,
31,R,R440,New Dorp High School,12-Sep,CTT,SOCIAL STUDIES,Participation in Government,-,60,2,30,30,30,STARS,
31,R,R440,New Dorp High School,12-Sep,CTT,SOCIAL STUDIES,Other Social Studies,-,130,4,32.5,31,34,STARS,
31,R,R440,New Dorp High School,12-Sep,SPEC ED,ENGLISH,English 9,-,45,4,11.3,10,14,STARS,
31,R,R440,New Dorp High School,12-Sep,SPEC ED,ENGLISH,English 10,-,33,3,11,11,11,STARS,
31,R,R440,New Dorp High School,12-Sep,SPEC ED,ENGLISH,English 11,-,26,2,13,13,13,STARS,
31,R,R440,New Dorp High School,12-Sep,SPEC ED,ENGLISH,English 12,-,25,2,12.5,11,14,STARS,
31,R,R440,New Dorp High School,12-Sep,SPEC ED,ENGLISH,MS English Core,-,13,1,13,13,13,STARS,
31,R,R440,New Dorp High School,12-Sep,SPEC ED,ENGLISH,Other English,-,129,11,11.7,10,14,STARS,
31,R,R440,New Dorp High School,12-Sep,SPEC ED,MATH,Integrated Algebra,-,84,6,14,10,19,STARS,
31,R,R440,New Dorp High School,12-Sep,SPEC ED,MATH,Geometry,-,22,2,11,11,11,STARS,
31,R,R440,New Dorp High School,12-Sep,SPEC ED,SCIENCE,Earth Science,-,39,3,13,10,18,STARS,
31,R,R440,New Dorp High School,12-Sep,SPEC ED,SCIENCE,Living Environment,-,75,6,12.5,11,15,STARS,
31,R,R440,New Dorp High School,12-Sep,SPEC ED,SCIENCE,Other Science,-,85,7,12.1,10,15,STARS,
31,R,R440,New Dorp High School,12-Sep,SPEC ED,SOCIAL STUDIES,Global History & Geography,-,168,14,12,10,15,STARS,
31,R,R440,New Dorp High School,12-Sep,SPEC ED,SOCIAL STUDIES,US History & Government,-,52,4,13,12,14,STARS,
31,R,R440,New Dorp High School,12-Sep,SPEC ED,SOCIAL STUDIES,Participation in Government,-,50,4,12.5,12,13,STARS,
31,R,R440,New Dorp High School,,,,,,,,,,,,18.9
31,R,R445,Port Richmond High School,12-Sep,GEN ED,ENGLISH,English 9,-,423,16,26.4,12,33,STARS,
31,R,R445,Port Richmond High School,12-Sep,GEN ED,ENGLISH,English 10,-,457,14,32.6,29,34,STARS,
31,R,R445,Port Richmond High School,12-Sep,GEN ED,ENGLISH,English 11,-,412,16,25.8,11,35,STARS,
31,R,R445,Port Richmond High School,12-Sep,GEN ED,ENGLISH,English 12,-,358,15,23.9,12,34,STARS,
31,R,R445,Port Richmond High School,12-Sep,GEN ED,ENGLISH,Other English,-,440,18,24.4,10,34,STARS,
31,R,R445,Port Richmond High School,12-Sep,GEN ED,MATH,Integrated Algebra,-,746,27,27.6,20,34,STARS,
31,R,R445,Port Richmond High School,12-Sep,GEN ED,MATH,Geometry,-,517,18,28.7,11,34,STARS,
31,R,R445,Port Richmond High School,12-Sep,GEN ED,MATH,Trigonometry,-,154,5,30.8,21,34,STARS,
31,R,R445,Port Richmond High School,12-Sep,GEN ED,MATH,Other Math,-,86,3,28.7,23,34,STARS,
31,R,R445,Port Richmond High School,12-Sep,GEN ED,SCIENCE,Earth Science,-,298,11,27.1,12,34,STARS,
31,R,R445,Port Richmond High School,12-Sep,GEN ED,SCIENCE,Living Environment,-,737,26,28.3,11,34,STARS,
31,R,R445,Port Richmond High School,12-Sep,GEN ED,SCIENCE,Chemistry,-,346,12,28.8,16,34,STARS,
31,R,R445,Port Richmond High School,12-Sep,GEN ED,SCIENCE,Physics,-,155,5,31,22,34,STARS,
31,R,R445,Port Richmond High School,12-Sep,GEN ED,SCIENCE,Other Science,-,225,8,28.1,21,31,STARS,
31,R,R445,Port Richmond High School,12-Sep,GEN ED,SOCIAL STUDIES,Global History & Geography,-,895,33,27.1,12,34,STARS,
31,R,R445,Port Richmond High School,12-Sep,GEN ED,SOCIAL STUDIES,US History & Government,-,479,16,29.9,23,34,STARS,
31,R,R445,Port Richmond High School,12-Sep,GEN ED,SOCIAL STUDIES,Economics,-,27,1,27,27,27,STARS,
31,R,R445,Port Richmond High School,12-Sep,GEN ED,SOCIAL STUDIES,Participation in Government,-,379,12,31.6,20,34,STARS,
31,R,R445,Port Richmond High School,12-Sep,GEN ED,SOCIAL STUDIES,Other Social Studies,-,77,3,25.7,24,27,STARS,
31,R,R445,Port Richmond High School,12-Sep,CTT,ENGLISH,English 9,-,56,2,28,24,32,STARS,
31,R,R445,Port Richmond High School,12-Sep,CTT,ENGLISH,English 10,-,89,3,29.7,28,32,STARS,
31,R,R445,Port Richmond High School,12-Sep,CTT,ENGLISH,English 11,-,34,1,34,34,34,STARS,
31,R,R445,Port Richmond High School,12-Sep,CTT,ENGLISH,English 12,-,30,1,30,30,30,STARS,
31,R,R445,Port Richmond High School,12-Sep,CTT,ENGLISH,Other English,-,86,2,43,34,52,STARS,
31,R,R445,Port Richmond High School,12-Sep,CTT,MATH,Integrated Algebra,-,143,5,28.6,25,33,STARS,
31,R,R445,Port Richmond High School,12-Sep,CTT,MATH,Geometry,-,32,1,32,32,32,STARS,
31,R,R445,Port Richmond High School,12-Sep,CTT,SCIENCE,Earth Science,-,86,3,28.7,24,33,STARS,
31,R,R445,Port Richmond High School,12-Sep,CTT,SCIENCE,Living Environment,-,59,2,29.5,27,32,STARS,
31,R,R445,Port Richmond High School,12-Sep,CTT,SCIENCE,Other Science,-,28,1,28,28,28,STARS,
31,R,R445,Port Richmond High School,12-Sep,CTT,SOCIAL STUDIES,Global History & Geography,-,208,7,29.7,18,34,STARS,
31,R,R445,Port Richmond High School,12-Sep,CTT,SOCIAL STUDIES,Participation in Government,-,32,1,32,32,32,STARS,
31,R,R445,Port Richmond High School,12-Sep,SPEC ED,ENGLISH,English 9,-,51,4,12.8,12,15,STARS,
31,R,R445,Port Richmond High School,12-Sep,SPEC ED,ENGLISH,English 10,-,45,4,11.3,10,13,STARS,
31,R,R445,Port Richmond High School,12-Sep,SPEC ED,ENGLISH,English 11,-,40,3,13.3,10,15,STARS,
31,R,R445,Port Richmond High School,12-Sep,SPEC ED,ENGLISH,English 12,-,13,1,13,13,13,STARS,
31,R,R445,Port Richmond High School,12-Sep,SPEC ED,ENGLISH,Other English,-,39,3,13,10,15,STARS,
31,R,R445,Port Richmond High School,12-Sep,SPEC ED,MATH,Integrated Algebra,-,92,7,13.1,12,15,STARS,
31,R,R445,Port Richmond High School,12-Sep,SPEC ED,SCIENCE,Earth Science,-,106,8,13.3,10,16,STARS,
31,R,R445,Port Richmond High School,12-Sep,SPEC ED,SCIENCE,Living Environment,-,29,2,14.5,14,15,STARS,
31,R,R445,Port Richmond High School,12-Sep,SPEC ED,SOCIAL STUDIES,Global History & Geography,-,100,8,12.5,10,15,STARS,
31,R,R445,Port Richmond High School,12-Sep,SPEC ED,SOCIAL STUDIES,US History & Government,-,42,3,14,13,15,STARS,
31,R,R445,Port Richmond High School,12-Sep,SPEC ED,SOCIAL STUDIES,Participation in Government,-,25,2,12.5,10,15,STARS,
31,R,R445,Port Richmond High School,12-Sep,SPEC ED,SOCIAL STUDIES,Other Social Studies,-,12,1,12,12,12,STARS,
31,R,R445,Port Richmond High School,,,,,,,,,,,,18.4
31,R,R450,Curtis High School,MS Core,GEN ED,MATH,Integrated Algebra,-,49,2,24.5,19,30,STARS,
31,R,R450,Curtis High School,12-Sep,GEN ED,ENGLISH,English 9,-,478,20,23.9,11,34,STARS,
31,R,R450,Curtis High School,12-Sep,GEN ED,ENGLISH,English 10,-,500,18,27.8,15,34,STARS,
31,R,R450,Curtis High School,12-Sep,GEN ED,ENGLISH,English 11,-,499,18,27.7,10,34,STARS,
31,R,R450,Curtis High School,12-Sep,GEN ED,ENGLISH,English 12,-,605,24,25.2,15,34,STARS,
31,R,R450,Curtis High School,12-Sep,GEN ED,ENGLISH,Other English,-,158,6,26.3,18,33,STARS,
31,R,R450,Curtis High School,12-Sep,GEN ED,MATH,Integrated Algebra,-,567,24,23.6,11,35,STARS,
31,R,R450,Curtis High School,12-Sep,GEN ED,MATH,Geometry,-,640,21,30.5,18,34,STARS,
31,R,R450,Curtis High School,12-Sep,GEN ED,MATH,Trigonometry,-,519,17,30.5,24,34,STARS,
31,R,R450,Curtis High School,12-Sep,GEN ED,MATH,Other Math,-,240,9,26.7,15,33,STARS,
31,R,R450,Curtis High School,12-Sep,GEN ED,SCIENCE,Earth Science,-,446,17,26.2,13,34,STARS,
31,R,R450,Curtis High School,12-Sep,GEN ED,SCIENCE,Living Environment,-,1149,42,27.4,10,34,STARS,
31,R,R450,Curtis High School,12-Sep,GEN ED,SCIENCE,Chemistry,-,320,10,32,25,34,STARS,
31,R,R450,Curtis High School,12-Sep,GEN ED,SCIENCE,Physics,-,144,6,24,21,33,STARS,
31,R,R450,Curtis High School,12-Sep,GEN ED,SOCIAL STUDIES,Global History & Geography,-,1214,43,28.2,13,34,STARS,
31,R,R450,Curtis High School,12-Sep,GEN ED,SOCIAL STUDIES,US History & Government,-,833,31,26.9,16,34,STARS,
31,R,R450,Curtis High School,12-Sep,GEN ED,SOCIAL STUDIES,Economics,-,319,10,31.9,25,35,STARS,
31,R,R450,Curtis High School,12-Sep,GEN ED,SOCIAL STUDIES,Participation in Government,-,153,6,25.5,15,33,STARS,
31,R,R450,Curtis High School,12-Sep,CTT,ENGLISH,English 9,-,41,2,20.5,15,26,STARS,
31,R,R450,Curtis High School,12-Sep,CTT,ENGLISH,English 10,-,120,5,24,10,30,STARS,
31,R,R450,Curtis High School,12-Sep,CTT,ENGLISH,English 11,-,74,2,37,30,44,STARS,
31,R,R450,Curtis High School,12-Sep,CTT,ENGLISH,English 12,-,39,1,39,39,39,STARS,
31,R,R450,Curtis High School,12-Sep,CTT,MATH,Integrated Algebra,-,450,16,28.1,19,34,STARS,
31,R,R450,Curtis High School,12-Sep,CTT,MATH,Geometry,-,28,1,28,28,28,STARS,
31,R,R450,Curtis High School,12-Sep,CTT,SCIENCE,Earth Science,-,139,7,19.9,12,32,STARS,
31,R,R450,Curtis High School,12-Sep,CTT,SCIENCE,Living Environment,-,157,6,26.2,12,46,STARS,
31,R,R450,Curtis High School,12-Sep,CTT,SOCIAL STUDIES,Global History & Geography,-,139,7,19.9,11,33,STARS,
31,R,R450,Curtis High School,12-Sep,CTT,SOCIAL STUDIES,US History & Government,-,245,11,22.3,9,34,STARS,
31,R,R450,Curtis High School,12-Sep,CTT,SOCIAL STUDIES,Participation in Government,-,16,1,16,16,16,STARS,
31,R,R450,Curtis High School,,,,,,,,,,,,19.1
31,R,R455,Tottenville High School,12-Sep,GEN ED,ENGLISH,English 9,-,738,24,30.8,23,34,STARS,
31,R,R455,Tottenville High School,12-Sep,GEN ED,ENGLISH,English 10,-,705,23,30.7,19,35,STARS,
31,R,R455,Tottenville High School,12-Sep,GEN ED,ENGLISH,English 11,-,884,28,31.6,25,34,STARS,
31,R,R455,Tottenville High School,12-Sep,GEN ED,ENGLISH,English 12,-,826,28,29.5,15,34,STARS,
31,R,R455,Tottenville High School,12-Sep,GEN ED,ENGLISH,Other English,-,97,4,24.3,16,30,STARS,
31,R,R455,Tottenville High School,12-Sep,GEN ED,MATH,Integrated Algebra,-,1149,38,30.2,20,35,STARS,
31,R,R455,Tottenville High School,12-Sep,GEN ED,MATH,Geometry,-,847,27,31.4,23,34,STARS,
31,R,R455,Tottenville High School,12-Sep,GEN ED,MATH,Trigonometry,-,392,12,32.7,29,35,STARS,
31,R,R455,Tottenville High School,12-Sep,GEN ED,MATH,Math A,-,25,1,25,25,25,STARS,
31,R,R455,Tottenville High School,12-Sep,GEN ED,MATH,Other Math,-,678,21,32.3,24,41,STARS,
31,R,R455,Tottenville High School,12-Sep,GEN ED,SCIENCE,Earth Science,-,424,13,32.6,28,34,STARS,
31,R,R455,Tottenville High School,12-Sep,GEN ED,SCIENCE,Living Environment,-,359,12,29.9,23,34,STARS,
31,R,R455,Tottenville High School,12-Sep,GEN ED,SCIENCE,Chemistry,-,610,20,30.5,21,34,STARS,
31,R,R455,Tottenville High School,12-Sep,GEN ED,SCIENCE,Physics,-,372,13,28.6,22,35,STARS,
31,R,R455,Tottenville High School,12-Sep,GEN ED,SCIENCE,Other Science,-,1168,38,30.7,19,35,STARS,
31,R,R455,Tottenville High School,12-Sep,GEN ED,SOCIAL STUDIES,Global History & Geography,-,1524,47,32.4,22,35,STARS,
31,R,R455,Tottenville High School,12-Sep,GEN ED,SOCIAL STUDIES,US History & Government,-,1122,35,32.1,22,36,STARS,
31,R,R455,Tottenville High School,12-Sep,GEN ED,SOCIAL STUDIES,Economics,-,624,19,32.8,25,35,STARS,
31,R,R455,Tottenville High School,12-Sep,GEN ED,SOCIAL STUDIES,Other Social Studies,-,77,3,25.7,15,32,STARS,
31,R,R455,Tottenville High School,12-Sep,CTT,ENGLISH,English 9,-,131,4,32.8,29,34,STARS,
31,R,R455,Tottenville High School,12-Sep,CTT,ENGLISH,English 10,-,129,4,32.3,29,34,STARS,
31,R,R455,Tottenville High School,12-Sep,CTT,ENGLISH,English 11,-,95,3,31.7,31,33,STARS,
31,R,R455,Tottenville High School,12-Sep,CTT,ENGLISH,English 12,-,93,3,31,29,34,STARS,
31,R,R455,Tottenville High School,12-Sep,CTT,MATH,Integrated Algebra,-,252,8,31.5,26,34,STARS,
31,R,R455,Tottenville High School,12-Sep,CTT,MATH,Geometry,-,68,2,34,33,35,STARS,
31,R,R455,Tottenville High School,12-Sep,CTT,MATH,Other Math,-,34,1,34,34,34,STARS,
31,R,R455,Tottenville High School,12-Sep,CTT,SCIENCE,Earth Science,-,79,3,26.3,16,32,STARS,
31,R,R455,Tottenville High School,12-Sep,CTT,SCIENCE,Living Environment,-,130,4,32.5,27,35,STARS,
31,R,R455,Tottenville High School,12-Sep,CTT,SCIENCE,Other Science,-,157,6,26.2,19,36,STARS,
31,R,R455,Tottenville High School,12-Sep,CTT,SOCIAL STUDIES,Global History & Geography,-,263,8,32.9,24,36,STARS,
31,R,R455,Tottenville High School,12-Sep,CTT,SOCIAL STUDIES,US History & Government,-,104,4,26,8,34,STARS,
31,R,R455,Tottenville High School,12-Sep,CTT,SOCIAL STUDIES,Economics,-,67,2,33.5,33,34,STARS,
31,R,R455,Tottenville High School,12-Sep,SPEC ED,ENGLISH,English 9,-,28,2,14,14,14,STARS,
31,R,R455,Tottenville High School,12-Sep,SPEC ED,ENGLISH,English 10,-,32,3,10.7,9,13,STARS,
31,R,R455,Tottenville High School,12-Sep,SPEC ED,ENGLISH,English 11,-,31,3,10.3,6,13,STARS,
31,R,R455,Tottenville High School,12-Sep,SPEC ED,ENGLISH,English 12,-,24,2,12,9,15,STARS,
31,R,R455,Tottenville High School,12-Sep,SPEC ED,MATH,Integrated Algebra,-,68,5,13.6,11,16,STARS,
31,R,R455,Tottenville High School,12-Sep,SPEC ED,MATH,Other Math,-,16,1,16,16,16,STARS,
31,R,R455,Tottenville High School,12-Sep,SPEC ED,SCIENCE,Earth Science,-,26,2,13,11,15,STARS,
31,R,R455,Tottenville High School,12-Sep,SPEC ED,SCIENCE,Living Environment,-,31,2,15.5,15,16,STARS,
31,R,R455,Tottenville High School,12-Sep,SPEC ED,SCIENCE,Other Science,-,53,4,13.3,10,15,STARS,
31,R,R455,Tottenville High School,12-Sep,SPEC ED,SOCIAL STUDIES,Global History & Geography,-,65,5,13,10,16,STARS,
31,R,R455,Tottenville High School,12-Sep,SPEC ED,SOCIAL STUDIES,US History & Government,-,29,2,14.5,13,16,STARS,
31,R,R455,Tottenville High School,12-Sep,SPEC ED,SOCIAL STUDIES,Economics,-,21,2,10.5,10,11,STARS,
31,R,R455,Tottenville High School,12-Sep,SPEC ED,SOCIAL STUDIES,Other Social Studies,-,14,1,14,14,14,STARS,
31,R,R455,Tottenville High School,,,,,,,,,,,,20.3
31,R,R460,Susan E. Wagner High School,12-Sep,GEN ED,ENGLISH,English 9,-,631,21,30,20,34,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,GEN ED,ENGLISH,English 10,-,635,21,30.2,17,34,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,GEN ED,ENGLISH,English 11,-,680,23,29.6,22,34,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,GEN ED,ENGLISH,English 12,-,438,15,29.2,17,34,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,GEN ED,ENGLISH,Other English,-,302,11,27.5,11,34,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,GEN ED,MATH,Integrated Algebra,-,608,25,24.3,16,34,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,GEN ED,MATH,Geometry,-,845,30,28.2,14,34,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,GEN ED,MATH,Trigonometry,-,437,15,29.1,15,34,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,GEN ED,MATH,Other Math,-,400,15,26.7,11,34,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,GEN ED,SCIENCE,Earth Science,-,675,22,30.7,11,34,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,GEN ED,SCIENCE,Living Environment,-,908,32,28.4,14,34,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,GEN ED,SCIENCE,Chemistry,-,324,10,32.4,24,34,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,GEN ED,SCIENCE,Physics,-,163,5,32.6,28,34,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,GEN ED,SCIENCE,Other Science,-,258,8,32.3,27,34,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,GEN ED,SOCIAL STUDIES,Global History & Geography,-,1383,46,30.1,11,36,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,GEN ED,SOCIAL STUDIES,US History & Government,-,704,25,28.2,18,34,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,GEN ED,SOCIAL STUDIES,Economics,-,253,8,31.6,29,35,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,GEN ED,SOCIAL STUDIES,Participation in Government,-,338,15,22.5,11,34,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,GEN ED,SOCIAL STUDIES,Other Social Studies,-,321,10,32.1,26,35,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,CTT,ENGLISH,English 9,-,64,2,32,32,32,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,CTT,ENGLISH,English 10,-,93,3,31,30,32,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,CTT,ENGLISH,English 11,-,34,1,34,34,34,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,CTT,ENGLISH,English 12,-,29,1,29,29,29,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,CTT,MATH,Integrated Algebra,-,166,6,27.7,13,35,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,CTT,MATH,Other Math,-,29,1,29,29,29,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,CTT,SCIENCE,Living Environment,-,154,5,30.8,28,34,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,CTT,SOCIAL STUDIES,Global History & Geography,-,109,4,27.3,21,34,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,CTT,SOCIAL STUDIES,US History & Government,-,30,1,30,30,30,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,CTT,SOCIAL STUDIES,Participation in Government,-,30,1,30,30,30,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,CTT,SOCIAL STUDIES,Other Social Studies,-,82,3,27.3,25,31,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,SPEC ED,ENGLISH,English 9,-,80,6,13.3,10,15,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,SPEC ED,ENGLISH,English 10,-,50,4,12.5,11,14,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,SPEC ED,ENGLISH,English 11,-,44,3,14.7,14,15,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,SPEC ED,ENGLISH,English 12,-,40,4,10,5,14,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,SPEC ED,ENGLISH,Other English,-,35,3,11.7,8,14,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,SPEC ED,MATH,Integrated Algebra,-,145,12,12.1,6,15,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,SPEC ED,MATH,Geometry,-,15,1,15,15,15,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,SPEC ED,MATH,Other Math,-,29,2,14.5,14,15,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,SPEC ED,SCIENCE,Earth Science,-,15,1,15,15,15,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,SPEC ED,SCIENCE,Living Environment,-,114,9,12.7,9,15,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,SPEC ED,SCIENCE,Other Science,-,83,6,13.8,12,15,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,SPEC ED,SOCIAL STUDIES,Global History & Geography,-,102,8,12.8,6,22,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,SPEC ED,SOCIAL STUDIES,US History & Government,-,71,6,11.8,7,15,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,SPEC ED,SOCIAL STUDIES,Participation in Government,-,43,3,14.3,14,15,STARS,
31,R,R460,Susan E. Wagner High School,12-Sep,SPEC ED,SOCIAL STUDIES,Other Social Studies,-,72,5,14.4,13,15,STARS,
31,R,R460,Susan E. Wagner High School,,,,,,,,,,,,19.3
31,R,R470,Concord High School,12-Sep,GEN ED,ENGLISH,English 10,-,84,3,28,24,30,STARS,
